"state","survey_round","week","week_decimal","survey_midpoint","n_total","n_positive","n_negative","seroprevalence","cases","deaths","cases_cumulative","deaths_cumulative","cases_cumulative_perc","deaths_cumulative_perc","excess_deaths_difference_perc","hospitalisation_cumulative_perc","tests_total_cumulative_perc","vaccinated_cumulative_perc","vaccinated_dose1_cumulative_perc","Abbott_Architect_perc","Roche_Elecsys_perc","Ortho_VITROS_perc","cases_00_19_perc","cases_20_49_perc","cases_50_69_perc","cases_70_perc","state_population"
"FL",NA,2020-03-21,2020.21857923497,NA,NA,NA,NA,NA,666,7,762,10,0.00369936332597813,4.85480751440699e-05,0.0234098818344705,0,0.306765577220349,0,0,NA,NA,NA,3.46617900533905,45.9494681969143,35.0548618993568,15.5294908983899,20598139.0000001
"FL",NA,2020-03-28,2020.23770491803,NA,NA,NA,NA,NA,3276,46,4038,56,0.0196037127431754,0.000271869220806792,0.0256625125211554,0,0.688290335355051,0,0,NA,NA,NA,3.51491153465416,46.162318921406,34.7168969507689,15.605872593171,20598139.0000001
"FL",NA,2020-04-04,2020.25683060109,NA,NA,NA,NA,NA,7506,139,11544,195,0.0560438979463143,0.000946687465309364,0.0277646441748936,0,1.10660482483393,0,0,NA,NA,NA,3.5916785641444,46.1941668366306,34.4370793391801,15.7770752600449,20598139.0000001
"FL",NA,2020-04-11,2020.27595628415,NA,NA,NA,NA,NA,7439,251,18983,446,0.0921588110459879,0.00216524415142552,0.0297939537159157,0,1.5510673075854,0,0,NA,NA,NA,3.73374522869897,46.0398201462121,34.1107588794721,16.1156757456169,20598139.0000001
"FL",NA,2020-04-18,2020.29508196721,NA,NA,NA,NA,NA,6508,304,25491,750,0.123753898349749,0.00364110563580524,0.0286676383725733,0,1.99804458062934,0,0,NA,NA,NA,3.92477735476498,45.830769334803,33.7217086711613,16.5227446392708,20598139.0000001
"FL",NA,2020-04-25,2020.31420765027,NA,NA,NA,NA,NA,5345,304,30836,1054,0.149702844514254,0.00511696712018497,0.0284928653020546,0,2.56981953563863,0,0,NA,NA,NA,4.12868726817453,45.6378783801177,33.3360635596691,16.8973707920387,20598139.0000001
"FL",NA,2020-05-02,2020.33333333333,NA,NA,NA,NA,NA,4624,310,35460,1364,0.172151474460872,0.00662195744965114,0.0275024845691156,0,3.22237848768764,0,0,NA,NA,NA,4.3401632585752,45.4877143799472,32.9124752638523,17.2596470976253,20598139.0000001
"FL",NA,2020-05-09,2020.35245901639,NA,NA,NA,NA,NA,4538,349,39998,1713,0.194182590961251,0.00831628527217918,0.0267208605592961,0,3.89746860141102,0,0,NA,NA,NA,4.59509752119277,45.5025385375267,32.4597394840221,17.4426244572584,20598139.0000001
"FL",NA,2020-05-16,2020.37158469945,NA,NA,NA,NA,NA,4812,250,44810,1963,0.217543924720577,0.00952998715078093,0.0258275759766452,0,5.01282178938591,0,0,NA,NA,NA,4.89624640345598,45.684559387289,31.9661656924738,17.4530285167811,20598139.0000001
"FL",NA,2020-05-23,2020.39071038251,NA,NA,NA,NA,NA,5317,269,50127,2232,0.243356936274679,0.0108359303721564,0.0254537557980359,0,6.08387971359935,0,0,NA,NA,NA,5.29586528585155,46.1169176849135,31.368752001826,17.2184650274089,20598139.0000001
"FL",NA,2020-05-30,2020.40983606557,NA,NA,NA,NA,NA,5294,214,55421,2446,0.26905828725595,0.0118748591802395,0.0247837923610477,0,7.14288315075452,0,0,NA,NA,NA,5.84304262600516,47.019931813918,30.5064789716452,16.6305465884317,20598139.0000001
"FL",NA,2020-06-06,2020.42896174863,NA,NA,NA,NA,NA,7337,242,62758,2688,0.304678009989154,0.013049722598726,0.024274037572035,0,8.25393983407916,0,0,NA,NA,NA,6.53087545919788,48.580861542023,29.3423652583221,15.5458977404571,20598139.0000001
"FL",NA,2020-06-13,2020.44808743169,NA,NA,NA,NA,NA,10791,237,73549,2925,0.35706623787712,0.0142003119796405,0.023856524125796,0,9.71562528051682,0,0,NA,NA,NA,7.25224730415042,50.271186906135,28.1725435272148,14.3040222624998,20598139.0000001
"FL",NA,2020-06-20,2020.46721311475,NA,NA,NA,NA,NA,20248,219,93797,3144,0.455366380428833,0.0152635148252956,0.0243808433373519,0,11.3737168197573,0,0,NA,NA,NA,7.92995236760998,51.6439712337723,27.2759876716167,13.150088727001,20598139.0000001
"FL",NA,2020-06-27,2020.48633879781,NA,NA,NA,NA,NA,38698,246,132495,3390,0.643237721621354,0.0164577974738397,0.0252595634974596,0,13.7379692408134,0,0,NA,NA,NA,8.48175889445808,52.5222542862511,26.6929221669037,12.3030646523871,20598139.0000001
"FL",NA,2020-07-04,2020.50546448087,NA,NA,NA,NA,NA,57557,312,190052,3702,0.922665877728078,0.0179724974183347,0.0269150528598724,0,16.6452027535108,0,0,NA,NA,NA,8.92859383902553,52.9283830014734,26.3731423078178,11.7698808516833,20598139.0000001
"FL",NA,2020-07-11,2020.52459016393,NA,NA,NA,NA,NA,64459,495,254511,4197,1.23560191529924,0.0203756271379661,0.029463826804936,0,19.919814115246,0,0,NA,NA,NA,9.30357152218244,52.9411456340199,26.2509239406791,11.5043589031186,20598139.0000001
"FL",NA,2020-07-18,2020.54371584699,NA,NA,NA,NA,NA,83058,698,337569,4895,1.63883251783085,0.0237642827830222,0.0331826093609718,0.827090165269915,23.1009898515589,0,0,NA,NA,NA,9.5758576520685,52.700368733029,26.2810356321486,11.4427379827539,20598139.0000001
"FL",NA,2020-07-25,2020.56284153005,NA,NA,NA,NA,NA,76940,882,414509,5777,2.01236140798933,0.0280462230107292,0.0369596496071804,1.95508420806303,26.434727914012,0,0,NA,NA,NA,9.77947135003162,52.3993000922576,26.3363933590522,11.4848351986585,20598139.0000001
"FL",1,2020-08-01,2020.58196721311,2020-08-02,980,42,938,4.3,65503,1244,480012,7021,2.33036586460553,0.0340856035586515,0.0393385052892399,2.76951409548095,29.3190758640865,0,0,0,0,100,9.96797726414578,52.1499332739573,26.352391328785,11.529698133112,20598139.0000001
"FL",2,2020-08-08,2020.60109289617,2020-08-14,978,44,934,4.5,46565,1088,526577,8109,2.55642997651389,0.0393676341343263,0.0413823792528052,3.38791857601073,31.8302978730262,0,0,0,0,100,10.1364678509725,52.0430460203443,26.3418249652312,11.478661163452,20598139.0000001
"FL",NA,2020-08-15,2020.62021857923,NA,NA,NA,NA,NA,43059,1236,569636,9345,2.76547313327674,0.0453681762221333,0.0422222609527976,3.84122492258214,34.4448496051026,0,0,NA,NA,NA,10.2776796111443,51.9697698266023,26.3309560915132,11.4215944707402,20598139.0000001
"FL",NA,2020-08-22,2020.6393442623,NA,NA,NA,NA,NA,27960,929,597596,10274,2.90121355137956,0.0498782924030174,0.0431543839955638,4.24952643591992,36.7729482745989,0,0,NA,NA,NA,10.4369729667644,51.9159043994015,26.2801144756867,11.3670081581475,20598139.0000001
"FL",3,2020-08-29,2020.65846994536,2020-09-02,981,56,925,5.7,21407,830,619003,11104,3.00514041584047,0.0539077826399752,0.0436253003244612,4.59141555049006,38.7856786479593,0,0,0,0,100,10.6082319990515,51.8813320089401,26.2067007801227,11.3037352118857,20598139.0000001
"FL",4,2020-09-05,2020.67759562842,2020-09-11,979,83,896,8.5,24401,705,643404,11809,3.12360257399952,0.0573304219376322,0.0434262532163705,4.81625852497031,40.8462725686043,0,0,0,0,100,10.7860117048571,51.8630101583037,26.1236484780352,11.2273296588039,20598139.0000001
"FL",NA,2020-09-12,2020.69672131148,NA,NA,NA,NA,NA,18165,785,661569,12594,3.21179015249872,0.0611414458364417,0.0415668619383527,5.00688514727867,42.5619566893882,0,0,NA,NA,NA,10.9622808662532,51.8049529130535,26.0410536957164,11.1917125249769,20598139.0000001
"FL",5,2020-09-19,2020.71584699454,2020-09-25,981,77,904,7.9,19663,689,681232,13283,3.3072502326545,0.0644864082138681,0.0409794302291094,5.16387955938652,44.682157936695,0,0,0,0,100,11.1190393630211,51.7475457403343,25.9672694500692,11.1661454465755,20598139.0000001
"FL",NA,2020-09-26,2020.7349726776,NA,NA,NA,NA,NA,17449,737,698681,14020,3.39196176897339,0.068064401351986,0.0390812004909763,5.29712415251023,46.5842326823796,0,0,NA,NA,NA,11.2391021879046,51.7145787320133,25.9130788523817,11.1332402277004,20598139.0000001
"FL",6,2020-10-03,2020.75409836066,2020-10-09,983,79,904,8,15910,602,714591,14622,3.46920175652761,0.070986995475659,0.0373383245933042,5.42506132878808,48.5359526897064,0,0,0,0,100,11.3527542190219,51.6911491434649,25.8684861930424,11.0876104444708,20598139.0000001
"FL",NA,2020-10-10,2020.77322404372,NA,NA,NA,NA,NA,14330,561,728921,15183,3.53877114820906,0.0737105424912414,0.0366052486586287,5.58688801667122,50.7352678802681,0,0,NA,NA,NA,11.4501853078121,51.6637486608954,25.8386348586703,11.0474311726223,20598139.0000001
"FL",NA,2020-10-17,2020.79234972678,NA,NA,NA,NA,NA,23558,734,752479,15917,3.65314070363346,0.0772739712068161,0.0341147324037379,5.67125461308555,52.5300853635368,0,0,NA,NA,NA,11.5401725779588,51.6311744740243,25.8148936753451,11.0137592726718,20598139.0000001
"FL",NA,2020-10-24,2020.81147540984,NA,NA,NA,NA,NA,23772,499,776251,16416,3.76854918786594,0.0796965201565052,0.0323767113135802,5.78137741529479,54.7028690310322,0,0,NA,NA,NA,11.6236313975311,51.593808332127,25.7978365319277,10.9847237384142,20598139.0000001
"FL",7,2020-10-31,2020.8306010929,2020-10-31,1360,103,1257,7.6,26294,345,802545,16761,3.89620149664976,0.0813714287489756,0.0310998969372912,5.95555389417416,56.9291526773364,0,0,0,100,0,11.6953485398498,51.5469651503981,25.7939167284074,10.9637695813447,20598139.0000001
"FL",NA,2020-11-07,2020.84972677596,NA,NA,NA,NA,NA,34532,339,837077,17100,4.06384770973726,0.0830172084963596,0.0299395979413479,6.04830857854176,59.3206308589333,0,0,NA,NA,NA,11.7444456398553,51.4899339112708,25.8059474899724,10.9596729589015,20598139.0000001
"FL",8,2020-11-14,2020.86885245902,2020-11-15,1692,173,1519,10.2,38019,388,875096,17488,4.2484226366275,0.0849008738119495,0.0293181825795038,6.17063727865286,61.7402911981513,0,0,0,100,0,11.7817664673453,51.4099432130758,25.8358018688744,10.9724884507044,20598139.0000001
"FL",NA,2020-11-21,2020.88797814208,NA,NA,NA,NA,NA,56731,442,931827,17930,4.52384072172732,0.0870466987333174,0.0284685912644826,6.18183418166677,65.0168978857749,0,0,NA,NA,NA,11.818705039132,51.3054063152669,25.876755804445,10.9991328411562,20598139.0000001
"FL",9,2020-11-28,2020.90710382514,2020-12-01,778,88,690,11.3,53470,507,985297,18437,4.78342727952267,0.0895080861431217,0.0275947259118893,6.25222648602401,67.9275783118075,0,0,0,100,0,11.8614884051175,51.176280855417,25.9286897029651,11.0335410365004,20598139.0000001
"FL",NA,2020-12-05,2020.9262295082,NA,NA,NA,NA,NA,63602,632,1048899,19069,5.09220274705398,0.0925763244922269,0.0274879201465724,6.31042645669411,71.2932755721279,0,0,NA,NA,NA,11.911405785261,51.0290128461766,25.9828834407025,11.0766979278599,20598139.0000001
"FL",NA,2020-12-12,2020.94535519126,NA,NA,NA,NA,NA,68074,716,1116973,19785,5.42268891378972,0.0960523666725423,0.0275704518743173,6.35583850281072,74.7108658699699,0,0,NA,NA,NA,11.965034390157,50.8588695714994,26.0394396932911,11.1366563450525,20598139.0000001
"FL",10,2020-12-19,2020.96448087432,2020-12-19,1321,172,1149,13,76192,688,1193165,20473,5.79258640792742,0.0993924742424543,0.0270170038176749,6.41755331408481,78.2848537918885,0,0,0,100,0,12.0412041587444,50.6563645889154,26.089387468909,11.2130437834312,20598139.0000001
"FL",NA,2020-12-26,2020.98360655738,NA,NA,NA,NA,NA,71423,661,1264588,21134,6.13933132502891,0.102601502009477,0.0274005336113131,6.52481282441396,81.475030341333,0,0,NA,NA,NA,12.186236857417,50.4406957819377,26.0939557960799,11.2791115645653,20598139.0000001
"FL",11,2021-01-02,2021.00273972603,2021-01-03,1317,245,1072,18.6,90245,753,1354833,21887,6.57745342916657,0.106257172067826,0.02996387197892,6.61572311864267,84.7600746844167,0,0,0,100,0,12.3742086518597,50.2150572952903,26.0661684566424,11.3445655962076,20598139.0000001
"FL",12,2021-01-09,2021.02191780822,2021-01-13,1297,248,1049,19.1,109864,917,1464697,22804,7.11082200192938,0.110709030558537,0.0302842892748708,6.6670444467354,88.9382094178506,0,0,0,100,0,12.6092488692335,49.9770632770089,26.0175700488319,11.3961178049257,20598139.0000001
"FL",NA,2021-01-16,2021.04109589041,NA,NA,NA,NA,NA,95489,1200,1560186,24004,7.57440271667259,0.116534799575825,0.0309154142517437,6.74829795934587,92.9172145114661,0,0,NA,NA,NA,12.8730558296431,49.7710958043496,25.9409632996564,11.4148850663509,20598139.0000001
"FL",NA,2021-01-23,2021.0602739726,NA,NA,NA,NA,NA,79728,1160,1639914,25164,7.96146681018123,0.122166376292538,0.0303522565800725,6.85664004331935,96.6118346905026,0,0,NA,NA,NA,13.1322177482448,49.5981706214064,25.8600505838741,11.4095610464746,20598139.0000001
"FL",13,2021-01-30,2021.07945205479,2021-01-31,1363,241,1122,17.7,73675,1196,1713589,26360,8.31914475380516,0.127972726079768,0.0286239451049436,6.93585217925652,100.291545755662,0,0,0,100,0,13.3685653416129,49.4270614853594,25.8018860134432,11.4024871595845,20598139.0000001
"FL",NA,2021-02-06,2021.09863013699,NA,NA,NA,NA,NA,57771,1243,1771360,27603,8.59961183871997,0.134007251820176,0.0269393268974444,7.03256255080842,103.646164345235,0,0,NA,NA,NA,13.5895090877779,49.285992326523,25.7464261083802,11.3780724773189,20598139.0000001
"FL",14,2021-02-13,2021.11780821918,2021-02-14,1330,258,1072,19.4,50578,1085,1821938,28688,8.84515829318365,0.139274717973308,0.0254149173379206,7.1137986034651,106.679841319645,0,10.9767246448817,0,100,0,13.7659026775278,49.2122811798328,25.6850340856115,11.3367820570278,20598139.0000001
"FL",NA,2021-02-20,2021.13698630137,NA,NA,NA,NA,NA,41769,1126,1863707,29814,9.04793874825291,0.14474123123453,0.0219777136177205,7.20510251879721,109.474627780694,0,13.3137221765519,NA,NA,NA,13.8815198489019,49.1679526897076,25.6630840368071,11.2874434245834,20598139.0000001
"FL",15,2021-02-27,2021.15616438356,2021-02-28,1087,222,865,20.4,39975,926,1903682,30740,9.24200967864133,0.149236782992871,0.0185793483576356,7.27006926577023,112.380181529991,0,14.7538959708933,0,100,0,13.9840338940401,49.1396606379083,25.6467135588976,11.229591909154,20598139.0000001
"FL",NA,2021-03-06,2021.17534246575,NA,NA,NA,NA,NA,37215,886,1940897,31626,9.42268134028999,0.153538142450636,0.0151178705998634,7.32578802481533,115.098626142876,9.61666973895066,17.3526113208576,NA,NA,NA,14.0643582927205,49.1347396150416,25.6476616750687,11.1532404171692,20598139.0000001
"FL",16,2021-03-13,2021.19452054795,2021-03-13,1320,281,1039,21.3,32222,628,1973119,32254,9.57911294801921,0.156586961569683,0.0123603399316802,7.37532809729165,117.778523584096,11.6493582260028,20.9978969459328,0,100,0,14.1431802693566,49.1505898082746,25.6474650350304,11.0587648873384,20598139.0000001
"FL",17,2021-03-20,2021.21369863014,2021-03-24,1329,272,1057,20.5,31243,477,2004362,32731,9.73079169919183,0.158902704754055,0.0100931448224521,7.41871977217688,120.380341156062,13.5333245396586,24.0951233507065,0,100,0,14.2227284641486,49.1745598870194,25.6456733025578,10.9570383462743,20598139.0000001
"FL",NA,2021-03-27,2021.23287671233,NA,NA,NA,NA,NA,34702,444,2039064,33175,9.89926322955678,0.161058239290452,0.0088163304461631,7.44508264576296,122.970147934238,15.3436288588983,27.5629997447827,NA,NA,NA,14.3369887881055,49.2070121123248,25.6071450657671,10.8488540338026,20598139.0000001
"FL",18,2021-04-03,2021.25205479452,2021-04-09,1314,293,1021,22.3,38024,497,2077088,33672,10.0838624304846,0.163471078625112,0.00640349111150282,7.46472946740822,125.585758014352,17.9243765662519,30.7969229647396,0,100,0,14.4572384771234,49.2597564277726,25.549855214738,10.7331498803659,20598139.0000001
"FL",NA,2021-04-10,2021.27123287671,NA,NA,NA,NA,NA,41625,342,2118713,34014,10.2859437932718,0.165131422795039,0.00585004305486043,7.48053181341692,128.327447445616,21.3225330696137,34.9764413183151,NA,NA,NA,14.5921284356555,49.3273070581858,25.4649282371524,10.6156362690063,20598139.0000001
"FL",19,2021-04-17,2021.2904109589,2021-04-23,1338,282,1056,21.1,43354,390,2162067,34404,10.4964191182514,0.167024797725658,0.00496161327972395,7.50050761609145,131.031546102296,24.5257302128119,38.8778471686203,0,100,0,14.7213111142556,49.3975636911778,25.3738178780143,10.5073073165524,20598139.0000001
"FL",NA,2021-04-24,2021.3095890411,NA,NA,NA,NA,NA,41846,408,2203913,34812,10.6995733934993,0.169005559191536,0.00457322867857139,7.52643139724662,133.632082005078,27.6779227482637,41.5642840355625,NA,NA,NA,14.8502908493566,49.4570507114386,25.2839164525816,10.4087419866231,20598139.0000001
"FL",NA,2021-05-01,2021.32876712329,NA,NA,NA,NA,NA,35024,427,2238937,35239,10.8696081718838,0.171078562000188,0.00322844699708065,7.56336600806543,136.161019206638,31.1222970191627,44.1058291722372,NA,NA,NA,14.9613671025977,49.5025664732268,25.2074758091089,10.3285906150667,20598139.0000001
"FL",20,2021-05-08,2021.34794520548,2021-05-09,1183,330,853,27.9,27638,461,2266575,35700,11.003785341967,0.17331662826433,0.00249537106240519,7.60451341782204,138.507376807196,33.4656203650241,45.6475072820898,0,100,0,15.0528909658012,49.5395968318902,25.1442934971811,10.2632187051274,20598139.0000001
"FL",NA,2021-05-15,2021.36712328767,NA,NA,NA,NA,NA,22947,356,2289522,36056,11.1151886100001,0.175044939739459,0.00203901915605094,7.65260172210619,140.746836401094,36.9339628206217,47.6214671626401,NA,NA,NA,15.1212029007556,49.5658689628653,25.0974319104681,10.2154962259111,20598139.0000001
"FL",21,2021-05-22,2021.38630136986,2021-05-23,1381,351,1030,25.4,14222,407,2303744,36463,11.18423368247,0.177020846397822,0.00180113358784499,7.70576070952328,142.818004092505,38.7662497082867,49.4230910860441,0,100,0,15.16623748699,49.5853617386648,25.0664066769849,10.1819940973603,20598139.0000001
"FL",NA,2021-05-29,2021.40547945205,NA,NA,NA,NA,NA,0,311,2303744,36774,11.18423368247,0.178530691534803,0.00185939127801788,7.80273328980998,144.69923714953,40.3144526794386,50.8868495352904,NA,NA,NA,15.1995493689878,49.6032951410055,25.0424505694946,10.1547049205121,20598139.0000001
"FL",22,2021-06-05,2021.42465753425,2021-06-07,1178,284,894,24.1,0,199,2303744,36973,11.18423368247,0.17949679823017,0.00200018069593568,7.88177853094788,146.396123455619,41.5650219663047,52.0326860596483,0,100,0,15.2242010167343,49.6209745320576,25.0242021489986,10.1306223022095,20598139.0000001
"FL",NA,2021-06-12,2021.44383561644,NA,NA,NA,NA,NA,0,292,2303744,37265,11.18423368247,0.180914402024377,0.00199047108090687,7.95574508278698,148.106821689085,43.1949410575391,53.2089476626989,NA,NA,NA,15.2420249839003,49.6357242369298,25.0106748898254,10.1115758893445,20598139.0000001
"FL",23,2021-06-19,2021.46301369863,2021-06-20,1363,375,988,27.5,10093,290,2313837,37555,11.2332332547129,0.182322296203555,0.00184968166298906,7.9935622085739,149.681667843876,45.6260247588385,54.5285280383823,0,100,0,15.2637505119701,49.6530074152645,24.9941465033105,10.0890955694549,20598139.0000001
"FL",NA,2021-06-26,2021.48219178082,NA,NA,NA,NA,NA,11052,217,2324889,37772,11.2868885873622,0.183375789434181,0.00267014413292385,8.02932957229356,151.232793409152,46.7741624619582,55.4196279576517,NA,NA,NA,15.2939440687528,49.676354592059,24.9682842980615,10.0614170411266,20598139.0000001
"FL",24,2021-07-03,2021.50136986301,2021-07-04,1396,355,1041,25.4,15684,224,2340573,37996,11.3630313884181,0.184463266317408,0.00310222200170607,8.06306831703177,152.786186169537,48.1721188501542,56.3002026542299,0,100,0,15.3374139719062,49.6974417452655,24.9335881179048,10.0315561649235,20598139.0000001
"FL",NA,2021-07-10,2021.52054794521,NA,NA,NA,NA,NA,25881,179,2366454,38175,11.4886786616985,0.185332276862487,0.00412173157973154,8.10119275506729,154.409026951415,48.8624870431255,56.9999114968589,NA,NA,NA,15.406258092389,49.7140335651197,24.8821337862072,9.99757455628414,20598139.0000001
"FL",NA,2021-07-17,2021.5397260274,NA,NA,NA,NA,NA,116535,758,2482989,38933,12.0544336553899,0.189012220958407,0.00245653260228994,7.90144458956524,156.508206882184,49.6201817067065,57.7875311939587,NA,NA,NA,15.5126930193403,49.7190811542417,24.8113277721402,9.95689805427777,20598139.0000001
"FL",NA,2021-07-24,2021.55890410959,NA,NA,NA,NA,NA,25812,479,2508801,39412,12.1797459469518,0.191337673757808,0.00413144119476035,8.11427450802196,159.17641394691,50.2883197360692,58.693079020391,NA,NA,NA,15.6511387995018,49.7001643403159,24.7287454592647,9.91995140091757,20598139.0000001
"FL",NA,2021-07-31,2021.57808219178,NA,NA,NA,NA,NA,120084,756,2628885,40168,12.7627306525118,0.1950079082387,0.00674818244502572,8.14965279957092,162.577677527081,50.9619436979233,60.1656052520083,NA,NA,NA,15.8567034956564,49.6564258654286,24.6160752086068,9.87079543030819,20598139.0000001
"FL",NA,2021-08-07,2021.59726027397,NA,NA,NA,NA,NA,138403,1161,2767288,41329,13.4346505769283,0.200644339762927,0.0106028996114649,8.24489536325818,166.302203320406,51.6099536953313,61.9131563293168,NA,NA,NA,16.1427800835425,49.543810179008,24.4873894348135,9.82602030263607,20598139.0000001
"FL",NA,2021-08-14,2021.61643835616,NA,NA,NA,NA,NA,149149,1023,2916437,42352,14.1587402628946,0.205610807850165,0.0183608820194872,8.34604004818208,170.496562820553,52.3384369820981,63.5159516109682,NA,NA,NA,16.4986989156954,49.398148035383,24.3352697364949,9.76788331242668,20598139.0000001
"FL",NA,2021-08-21,2021.63561643836,NA,NA,NA,NA,NA,151675,363,3068112,42715,14.8950931926423,0.207373102977895,0.0319009401771683,8.42879920941608,174.879075240729,53.3955713183602,64.9106601329371,NA,NA,NA,16.8557981615379,49.2304069251543,24.1930239717181,9.72077094158965,20598139.0000001
"FL",NA,2021-08-28,2021.65479452055,NA,NA,NA,NA,NA,150712,1838,3218824,44553,15.6267709427536,0.216296239189375,0.0392074254863509,8.45081930543577,179.442414676393,54.678187189629,66.0883247753594,NA,NA,NA,17.1933887367314,49.0638553015182,24.0640215346413,9.67873442710907,20598139.0000001
"FL",NA,2021-09-04,2021.67397260274,NA,NA,NA,NA,NA,93108,1771,3311932,46324,16.078792360805,0.22489410329739,0.0460963973492944,8.55718052182231,183.686506824718,56.0576855996552,67.1887105917673,NA,NA,NA,17.4866184590004,48.9183825790544,23.9607205713323,9.63427839061292,20598139.0000001
"FL",NA,2021-09-11,2021.69315068493,NA,NA,NA,NA,NA,123163,2448,3435095,48772,16.6767250187019,0.236778672092658,0.0477955799793368,8.51827969823251,186.970662738026,57.1537652017979,68.0218780929673,NA,NA,NA,17.6976344383686,48.8205271954058,23.8861614724364,9.5956768937892,20598139.0000001
"FL",25,2021-09-18,2021.71232876712,2021-09-19,1594,552,1042,34.6,68881,3112,3503976,51884,17.0111290151018,0.251886833077492,0.0437612349348646,8.5525414557634,190.544917674358,58.2213033905634,68.8195326771994,0,100,0,17.8696991356396,48.7369215608309,23.8346233884517,9.55875591507786,20598139.0000001
"FL",NA,2021-09-25,2021.73150684932,NA,NA,NA,NA,NA,42316,1240,3546292,53124,17.2165650498814,0.257906794395357,0.0466547002134512,8.59994044483646,193.543945887538,59.168898704878,69.4274371097309,NA,NA,NA,18.0112282306959,48.6770003739152,23.7931288830654,9.51864251232352,20598139.0000001
"FL",NA,2021-10-02,2021.75068493151,NA,NA,NA,NA,NA,37769,2495,3584061,55619,17.399926274893,0.270019539143803,0.0417416350088713,8.61960775779207,196.334163974716,59.8681609052156,69.9220643185288,NA,NA,NA,18.1268106035108,48.6332732702587,23.7602250756287,9.47969105060188,20598139.0000001
"FL",NA,2021-10-09,2021.7698630137,NA,NA,NA,NA,NA,23683,794,3607744,56413,17.5149026812567,0.273874256310242,0.0431155455354485,8.64906157421369,199.058060536439,60.7098000455282,70.5325903471181,NA,NA,NA,18.2252078069598,48.5782805898214,23.7374532898788,9.45905831333999,20598139.0000001
"FL",26,2021-10-16,2021.78904109589,2021-10-16,1801,652,1149,36.2,16537,1727,3624281,58140,17.5951866331225,0.282258508887623,0.0389986687632314,8.67727971423849,201.387989468368,61.2525481064089,70.965750837976,0,100,0,18.3081044862972,48.5349797112877,23.7182928695938,9.43862293282124,20598139.0000001
"FL",NA,2021-10-23,2021.80821917808,NA,NA,NA,NA,NA,14049,793,3638330,58933,17.6633918238924,0.286108371246547,0.037741273617,8.69835886244513,203.693513282923,61.8265271440297,71.5443322331205,NA,NA,NA,18.3436598878511,48.5074534205674,23.7145395861316,9.43434710544985,20598139.0000001
"FL",NA,2021-10-30,2021.82739726027,NA,NA,NA,NA,NA,11962,564,3650292,59497,17.7214650313797,0.288846482684673,0.0373674534383906,8.71385083713851,205.824793200977,62.2271701341561,71.9965866819326,NA,NA,NA,18.3596390268918,48.4881953722286,23.7173636856118,9.43480191526784,20598139.0000001
"FL",NA,2021-11-06,2021.84657534247,NA,NA,NA,NA,NA,10621,921,3660913,60418,17.7730279419902,0.293317760405442,0.0349497592962159,8.72591072227065,207.945547896341,62.58736772288,72.4236689537825,NA,NA,NA,18.370148689649,48.4713332379765,23.7222694996134,9.43624857276118,20598139.0000001
"FL",27,2021-11-13,2021.86575342466,2021-11-14,1862,693,1169,37.2,10180,426,3671093,60844,17.8224498824869,0.295385908406579,0.0349497592962159,8.73573619627724,209.995893318323,63.0308883729737,73.1942045832391,0,100,0,18.3717017498776,48.4604779777073,23.7294994996198,9.43832077279534,20598139.0000001
"FL",NA,2021-11-20,2021.88493150685,NA,NA,NA,NA,NA,9891,303,3680984,61147,17.8704687836119,0.296856915083444,0.0354643688927431,8.74643845232688,212.160967551485,63.4224383086257,73.9827515485742,NA,NA,NA,18.3697074038255,48.449397340339,23.7388110134197,9.44208424241571,20598139.0000001
"FL",NA,2021-11-27,2021.90410958904,NA,NA,NA,NA,NA,7681,391,3688665,61538,17.9077585601301,0.298755144821578,0.0341487160563388,8.75877858249529,213.92401517438,63.6018283010905,74.3700098343834,NA,NA,NA,18.3644525330192,48.4450885658512,23.7462435375202,9.4442153636094,20598139.0000001
"FL",NA,2021-12-04,2021.92328767123,NA,NA,NA,NA,NA,12380,251,3701045,61789,17.9678610771584,0.299973701507694,0.034867227568471,8.76190373259444,216.362536440791,64.4014053890983,75.3318006058701,NA,NA,NA,18.3524895076718,48.4767593439306,23.7391099141597,9.43164123423797,20598139.0000001
"FL",28,2021-12-11,2021.94246575342,2021-12-11,1747,608,1139,34.8,14058,284,3715103,62073,18.036109961196,0.301352466841785,0.0351682256343643,8.76441379956356,218.873472016088,64.9989982104692,76.0369322684926,0,100,0,18.3439517705959,48.5329313182545,23.7202376983417,9.402879212808,20598139.0000001
"FL",NA,2021-12-18,2021.96164383562,NA,NA,NA,NA,NA,44274,263,3759377,62336,18.2510517090888,0.302629281218074,0.0350662746765617,8.70372936792453,222.182931186161,65.4740071421014,76.6508469527269,NA,NA,NA,18.3489083657713,48.5681788392514,23.7023033466093,9.38060944836801,20598139.0000001
"FL",NA,2021-12-25,2021.98082191781,NA,NA,NA,NA,NA,158838,53,3918215,62389,19.0221796250622,0.302886586016338,0.0356682708083482,8.42853186974171,226.662015437413,65.8087946682949,77.2611982082457,NA,NA,NA,18.3933549514846,48.5789533614189,23.6725503452939,9.35514134180257,20598139.0000001
